employee_id,full_name,gender,birth_date,hire_date,department,position,salary,bonus,experience_years,projects_completed,city,email,phone,performance_score,last_promotion_date,vacation_days_used,education_level,certifications,team_size
EMP07953,Sorokin Sergey,Male,1988-02-10,2025-02-20 14:02:20.191509,IT,Junior,53000.0,2979.07,1.4,4.0,Самара,sorokin_sergey@yandex.ru,89753249194,,,6.0,Магистр,2.0,0.0
EMP04074,Zakharova Viktoriya,Female,1998-01-28,2024-04-27 14:02:19.677565,Юридический,Middle,95000.0,,2.2,10.0,Санкт-Петербург,vzakharova@yandex.ru,8 (953) 123-34-90,3.8,,6.0,Магистр,0.0,0.0
EMP00084,Sorokina Viktoriya,Female,1970-07-12,2018-02-25 14:02:18.241240,Юридический,,407000.0,37605.28,8.4,12.0,Москва,vsorokina@yandex.ru,,4.0,,17.0,,3.0,28.0
EMP03691,Orlova Irina,Female,1976-12-10,2025-07-19 14:02:19.605877,Маркетинг,Middle,49000.0,2333.76,1.0,5.0,Омск,orlova.irina@yandex.ru,некорректный номер,2.9,,20.0,Бакалавр,2.0,0.0
EMP02361,Pavlova Darya,Female,2003-09-18,2024-07-11 14:02:19.061297,Продажи,Middle,62000.0,4863.98,2.0,11.0,Самара,darya_pavlova@yandex.ru,+79574899153,3.5,,13.0,Бакалавр,0.0,0.0
EMP01411,Egorova Lyudmila,Female,1969-06-03,2014-07-25 14:02:18.639401,Производство,Manager,328000.0,31898.09,12.0,32.0,,legorova@yandex.ru,0000000000,4.2,,21.0,Магистр,5.0,37.0
EMP02511,Egorov Sergey,Male,1992-03-19,2021-02-22 14:02:19.117895,Маркетинг,Lead,175000.0,12735.13,5.3,27.0,Самара,egorov938@yandex.ru,8 (901) 277-43-29,3.6,,4.0,Бакалавр,3.0,16.0
EMP06776,Golubeva Aleksandra,Female,1994-03-23,2025-10-08 14:02:20.058466,Финансы,Junior,-42000.0,3178.04,0.7,2.0,Ростов-на-Дону,aleksandra847@yandex.ru,+79071909531,,,22.0,MBA,0.0,0.0
EMP08546,Fedorova Natalya,Female,2004-03-24,2023-07-19 14:02:20.241016,HR,Senior,82000.0,4885.58,2.9,11.0,Челябинск,natalya310@yandex.ru,89479442499,3.4,,1.0,Бакалавр,5.0,0.0
EMP00939,Zakharov Anatoliy,Male,1980-12-17,2015-08-31 14:02:18.539869,Производство,Junior,58000.0,5169.71,10.8,20.0,Москва,zakharov222@yandex.ru,89917729218,3.6,2024-08-30 14:02:18.539869,3.0,Бакалавр,0.0,0.0
EMP03388,Stepanova Lyudmila,Female,1997-06-19,2020-05-04 14:02:19.541015,R&D,Lead,249000.0,,6.2,30.0,Санкт-Петербург,,+79054119160,3.7,2025-05-04 14:02:19.541015,13.0,Бакалавр,1.0,40.0
EMP00396,Belyaev Anatoliy,Male,1996-11-13,2015-03-18 14:02:18.367099,Производство,Junior,47000.0,4453.57,11.3,22.0,Санкт-Петербург,belyaev_anatoliy@yandex.ru,,3.7,2016-03-17 14:02:18.367099,10.0,Бакалавр,0.0,0.0
EMP08011,Nikitina Tatyana,Female,1985-05-10,2025-07-12 14:02:20.197034,Финансы,Junior,,3280.36,1.0,0.0,Москва,nikitina95@yandex.ru,,3.1,,6.0,Магистр,0.0,0.0
EMP00599,Semenova Alina,Female,1995-08-01,2015-04-17 14:02:18.436132,Консалтинг,Director,478000.0,,11.2,17.0,Новосибирск,alina387@yandex.ru,+7 (913) 738-99-69,4.5,,1.0,Магистр,2.0,45.0
EMP07053,Belyaeva Elena,Female,1986-01-06,2015-09-24 14:02:20.085344,Продажи,Manager,276000.0,31876.57,10.7,32.0,Уфа,belyaeva571@yandex.ru,+79904238298,4.7,2018-09-23 14:02:20.085344,28.0,Магистр,1.0,16.0
EMP09522,Morozova Yuliya,Female,1990-10-23,2021-10-02 14:02:20.296047,HR,Senior,166000.0,19687.89,4.7,11.0,Москва,yuliya.morozova@yandex.ru,89424007718,4.0,,10.0,MBA,1.0,0.0
EMP07273,Vasilieva Natalya,Female,1996-03-18,2023-09-27 14:02:20.125015,R&D,Senior,230000.0,21224.0,2.7,2.0,Москва,vasilievan@yandex.ru,8 (902) 909-48-36,3.8,,12.0,Магистр,2.0,0.0
EMP04476,Novikova Aleksandra,Female,1983-04-12,2024-01-07 14:02:19.736040,Финансы,Senior,195000.0,12263.65,2.5,2.0,Санкт-Петербург,novikova.aleksandra@yandex.ru,0000000000,3.4,,21.0,MBA,4.0,0.0
EMP01983,Andreev Vasiliy,Male,1992-02-06,2014-10-06 14:02:18.913966,Маркетинг,Manager,317000.0,31198.56,11.7,,Нижний Новгород,vasiliy745@yandex.ru,+79552576495,3.9,,21.0,Магистр,5.0,17.0
EMP06318,Sokolova Yuliya,Female,1980-11-11,2021-08-25 14:02:19.993256,Продажи,Senior,225000.0,21942.66,4.8,6.0,Москва,yuliya_sokolova@yandex.ru,89539239930,4.1,,24.0,Магистр,1.0,0.0
EMP02915,Tarasev Maxim,Male,1972-03-18,2025-03-16 14:02:19.240631,Производство,Junior,40000.0,1793.57,1.3,7.0,Новосибирск,mtarasev@yandex.ru,89241063262,3.1,,4.0,MBA,1.0,
EMP05126,Ivanov Ilya,Male,2003-06-02,2021-09-01 14:02:19.831242,R&D,Senior,,11056.48,4.8,16.0,Пермь,ivanov689@yandex.ru,,3.7,,7.0,Среднее,2.0,0.0
EMP02101,Nikitina Anna,Female,1984-07-06,2023-05-02 14:02:18.966061,Продажи,Middle,112000.0,8298.36,3.2,14.0,Иркутск,nikitina_anna@yandex.ru,+79075807946,3.6,2026-05-01 14:02:18.966061,21.0,,0.0,0.0
EMP07668,Golubeva Anna,Female,1978-01-21,2018-11-10 14:02:20.165063,Производство,Lead,-164000.0,11976.62,7.6,39.0,Иркутск,golubeva_anna@yandex.ru,+79142743853,3.7,2023-11-10 14:02:20.165063,18.0,Магистр,1.0,
EMP00776,Nikitina Kseniya,Female,1985-02-15,2014-05-16 14:02:18.486086,Финансы,Manager,441000.0,42553.29,12.2,52.0,Казань,knikitina@yandex.ru,+7 (951) 930-14-25,4.3,2023-05-16 14:02:18.486086,20.0,MBA,,
EMP00106,Kozlov Yuriy,Male,1987-03-03,2014-02-17 14:02:18.252844,Производство,Director,469000.0,73332.43,12.4,31.0,Казань,kozlov_yuriy@yandex.ru,,4.8,2025-02-16 14:02:18.252844,3.0,,5.0,6.0
EMP09549,Sorokina Viktoriya,Female,1994-06-13,2017-09-05 14:02:20.297602,Продажи,Lead,313000.0,37750.8,8.8,32.0,Москва,viktoriya.sorokina@yandex.ru,8 (990) 127-64-50,,2021-09-05 14:02:20.297602,100.0,Магистр,1.0,13.0
EMP06013,Egorova Aleksandra,Female,2002-10-03,2024-02-25 14:02:19.957058,Продажи,Senior,106000.0,8951.4,2.3,1.0,Ростов-на-Дону,aleksandra_egorova@yandex.ru,8 (950) 133-39-52,3.6,,14.0,Бакалавр,5.0,0.0
EMP01864,Kuznetsova Alina,,1993-12-28,2014-01-01 14:02:18.849114,Маркетинг,,439000.0,52467.5,12.5,40.0,Ростов-на-Дону,alina_kuznetsova@yandex.ru,8 (927) 778-16-74,4.7,2015-01-01 14:02:18.849114,6.0,MBA,5.0,44.0
EMP04669,Sidorov Stanislav,Male,,2020-06-20 14:02:19.754022,Производство,Senior,108000.0,6581.49,6.0,28.0,Красноярск,sidorov.stanislav@yandex.ru,+79247568226,,2023-06-20 14:02:19.754022,16.0,Бакалавр,4.0,0.0
EMP08921,Pavlov Dmitry,Male,1968-02-17,2019-05-01 14:02:20.261997,Финансы,Lead,222000.0,,7.2,25.0,Нижний Новгород,pavlovd@yandex.ru,,3.8,,16.0,MBA,5.0,50.0
EMP07617,Lebedeva Evgeniya,Female,1983-07-19,2021-09-10 14:02:20.160229,HR,Senior,102000.0,12365.68,4.8,8.0,Самара,lebedeva.evgeniya@yandex.ru,,4.1,,5.0,Магистр,2.0,0.0
EMP07385,Andreev Ivan,Male,1999-02-21,2019-07-29 14:02:20.136799,Производство,Senior,160000.0,10932.58,6.9,13.0,Москва,ivan.andreev@yandex.ru,89154964597,3.6,2023-07-29 14:02:20.136799,34.0,,,
EMP05677,Ivanova Lyudmila,Female,1995-07-25,2021-09-01 14:02:19.923229,Маркетинг,Senior,200000.0,12229.48,4.8,15.0,Москва,lyudmila.ivanova@yandex.ru,8 (928) 882-61-17,3.4,2023-09-01 14:02:19.923229,9.0,Магистр,1.0,0.0
EMP03109,Popova Kseniya,Female,1994-11-07,2024-12-25 14:02:19.352962,Продажи,Junior,63000.0,5050.71,1.6,8.0,Москва,,,3.5,,2.0,Магистр,2.0,0.0
EMP06933,Kuznetsov Daniil,Male,2006-09-15,2025-09-22 14:02:20.073870,Продажи,Junior,33000.0,,0.7,1.0,Казань,dkuznetsov@yandex.ru,+79462202772,2.9,,18.0,Бакалавр,0.0,0.0
EMP02175,Novikova Ekaterina,Female,1971-07-11,2011-10-13 14:02:19.003321,Юридический,Manager,362000.0,,14.7,38.0,Москва,ekaterina_novikova@yandex.ru,+79406404707,4.7,2016-10-12 14:02:19.003321,28.0,Магистр,,9.0
EMP03780,Ivanov Pavel,Male,1982-02-11,2017-01-03 14:02:19.614407,Производство,Lead,268000.0,32162.04,9.5,31.0,Новосибирск,ivanovp@yandex.ru,,4.1,2022-01-03 14:02:19.614407,7.0,MBA,4.0,39.0
EMP08766,Kuznetsov Petr,Male,2005-12-15,2025-11-27 14:02:20.253356,Маркетинг,Middle,67000.0,3215.98,0.6,10.0,Санкт-Петербург,kuznetsov.petr@yandex.ru,,,,0.0,Бакалавр,0.0,0.0
EMP07704,Smirnova Kseniya,Female,1996-08-12,2021-07-09 14:02:20.168453,IT,Lead,253000.0,17556.88,5.0,11.0,Иркутск,kseniya780@yandex.ru,+79001370953,3.6,2024-07-08 14:02:20.168453,8.0,Магистр,3.0,
EMP00211,Tarasev Sergey,Male,1976-05-05,2011-09-01 14:02:18.298128,Логистика,Director,443000.0,75564.54,14.8,21.0,Санкт-Петербург,starasev@yandex.ru,89455275844,5.0,2018-08-31 14:02:18.298128,20.0,Кандидат наук,,49.0
EMP03181,Orlova Elena,Female,1998-06-16,2018-12-10 14:02:19.397592,Логистика,Lead,1000.0,14518.28,7.5,27.0,Омск,orlovae@yandex.ru,+7 (973) 236-42-79,4.2,,26.0,Бакалавр,2.0,13.0
EMP01069,Nikolaev Mikhail,Male,2001-03-26,2020-09-27 14:02:18.568074,Финансы,Senior,125000.0,13568.48,5.7,22.0,Санкт-Петербург,nikolaev.mikhail@yandex.ru,8 (988) 511-69-66,4.1,2023-09-27 14:02:18.568074,23.0,Среднее,1.0,
EMP04840,Volkov Alexey,Male,1988-02-24,2011-10-04 14:02:19.771173,Продажи,Director,551000.0,65706.33,14.8,31.0,Москва,alexey.volkov@yandex.ru,89157643020,4.4,2022-10-03 14:02:19.771173,17.0,Магистр,3.0,
EMP09320,Zakharov Daniil,Male,1969-05-05,2017-02-24 14:02:20.284491,Производство,Manager,357000.0,50888.1,9.3,,Санкт-Петербург,daniil149@yandex.ru,,4.8,,14.0,Магистр,2.0,10.0
EMP02280,Egorov Mikhail,Male,1974-10-01,2016-07-20 14:02:19.036541,Продажи,Lead,261000.0,,9.9,29.0,Самара,mikhail.egorov@yandex.ru,+7 (990) 990-65-68,3.7,,27.0,Магистр,3.0,34.0
EMP02212,Taraseva Tatyana,Female,1979-11-28,2015-06-09 14:02:19.015924,Финансы,Manager,,26687.28,11.1,23.0,Пермь,tatyana393@yandex.ru,некорректный номер,4.0,,3.0,Магистр,2.0,3.0
EMP06229,Sidorov Konstantin,Male,1967-01-07,2025-05-06 14:02:19.984128,Юридический,Junior,39000.0,2614.37,1.2,4.0,Новосибирск,sidorovk@yandex.ru,89093816299,3.2,,,Кандидат наук,1.0,0.0
EMP07266,Vasiliev Oleg,Male,1989-06-14,2022-05-19 14:02:20.124271,Продажи,Senior,107000.0,8771.52,4.1,19.0,Волгоград,oleg212@yandex.ru,89528414671,3.8,2026-05-19 14:02:20.124271,27.0,,1.0,0.0
EMP06758,Taraseva Elena,Female,1996-12-11,2021-09-04 14:02:20.056709,Финансы,Lead,388000.0,25114.16,4.9,22.0,Москва,taraseva322@yandex.ru,+7 (985) 975-74-62,,2024-09-03 14:02:20.056709,4.0,MBA,4.0,5.0
EMP09629,Nikitin Vladimir,Male,1995-09-08,2024-10-08 14:02:20.302168,HR,Junior,30000.0,2248.78,1.7,6.0,Санкт-Петербург,vnikitin@yandex.ru,8 (933) 988-78-27,,,11.0,,2.0,0.0
EMP08589,Nikolaeva Aleksandra,Female,1967-02-23,2012-12-21 14:02:20.243471,IT,Junior,46000.0,4960.35,13.5,37.0,Иркутск,aleksandra.nikolaeva@yandex.ru,8 (989) 803-54-23,3.8,,21.0,Бакалавр,2.0,0.0
EMP04891,Belyaev Andrey,Male,2003-07-02,2025-02-13 14:02:19.776079,IT,Junior,54000.0,3823.78,1.4,1.0,Москва,belyaev.andrey@yandex.ru,89451742079,3.2,,3.0,Бакалавр,0.0,0.0
EMP03950,Pavlova Anastasiya,Female,2004-02-01,2022-09-04 14:02:19.649863,R&D,Middle,106000.0,9484.17,3.8,13.0,Москва,anastasiya.pavlova@yandex.ru,+7 (973) 262-87-22,3.8,,25.0,Среднее,0.0,0.0
EMP00695,Nikolaev Petr,Male,2000-03-08,2018-08-25 14:02:18.464919,Продажи,Lead,175000.0,15241.28,7.8,34.0,Хабаровск,nikolaev.petr@yandex.ru,+7 (968) 154-28-39,3.9,,1.0,Бакалавр,2.0,30.0
EMP09496,Stepanov Andrey,Male,2005-05-27,2025-12-06 14:02:20.294587,IT,Junior,31000.0,1462.42,0.6,9.0,,stepanova@yandex.ru,+7 (902) 138-53-51,2.9,,15.0,Среднее,1.0,0.0
EMP00237,Volkov Vladimir,Male,1993-05-14,2013-01-31 14:02:18.313207,Логистика,Junior,57000.0,3310.48,13.4,34.0,Москва,vladimir.volkov@yandex.ru,+79796643418,3.3,2019-01-31 14:02:18.313207,,Бакалавр,2.0,0.0
EMP06781,Petrov Ilya,Male,1983-03-06,2014-09-20 14:02:20.058959,Продажи,Manager,459000.0,,11.7,29.0,Екатеринбург,,8 (937) 243-34-35,,,21.0,MBA,2.0,25.0
EMP08776,Belyaev Grigoriy,Male,1978-08-25,2014-04-29 14:02:20.253905,HR,Director,424000.0,50368.78,12.1,38.0,Пермь,grigoriy_belyaev@yandex.ru,+79095073028,4.4,2024-04-28 14:02:20.253905,28.0,Магистр,4.0,30.0
EMP05910,Belyaeva Anna,Female,1968-08-25,2020-05-13 14:02:19.947529,Продажи,Senior,177000.0,15861.97,6.2,20.0,Самара,anna.belyaeva@yandex.ru,+7 (985) 368-58-17,4.1,2023-05-13 14:02:19.947529,28.0,Кандидат наук,3.0,
EMP05306,Pavlova Darya,Female,1998-07-20,2016-07-05 14:02:19.862227,Маркетинг,Junior,,2884.5,10.0,14.0,Москва,darya447@yandex.ru,+7 (992) 201-98-37,3.1,,5.0,Бакалавр,0.0,0.0
EMP07474,Ivanov Ilya,Male,1997-02-28,2019-01-08 14:02:20.146437,Продажи,Lead,204000.0,14341.94,7.4,21.0,Уфа,ilya.ivanov@yandex.ru,8 (902) 781-19-47,,2022-01-07 14:02:20.146437,21.0,Магистр,5.0,7.0
EMP09695,Pavlov Grigoriy,Male,2004-03-13,2023-04-03 14:02:20.305972,IT,Middle,87000.0,6075.59,3.2,4.0,Челябинск,pavlovg@yandex.ru,89697146506,3.5,,21.0,Бакалавр,0.0,0.0
EMP07058,Sorokina Elena,Female,1967-08-11,2014-09-05 14:02:20.085843,Финансы,Manager,401000.0,46640.67,11.8,45.0,Новосибирск,sorokina.elena@yandex.ru,8 (917) 836-87-54,4.6,2024-09-04 14:02:20.085843,12.0,Кандидат наук,5.0,
EMP07781,Tarasev Nikolay,Male,1977-08-01,2024-05-30 14:02:20.175880,Логистика,Senior,116000.0,7500.32,2.1,14.0,Челябинск,tarasev706@yandex.ru,+79389103877,,,5.0,Кандидат наук,4.0,0.0
EMP03017,Orlov Roman,Male,1983-03-27,2014-07-21 14:02:19.292635,IT,Manager,559000.0,,12.0,46.0,Москва,orlov7@yandex.ru,8 (986) 800-48-61,4.1,2021-07-20 14:02:19.292635,10.0,Магистр,5.0,39.0
EMP06936,Orlov Ilya,Male,1989-11-27,2022-12-09 14:02:20.074139,Продажи,Middle,110000.0,6917.77,3.5,7.0,Санкт-Петербург,iorlov@yandex.ru,+79901923829,3.3,,,MBA,0.0,0.0
EMP03990,Novikov Evgeniy,,1982-09-08,2022-06-11 14:02:19.658446,Логистика,Lead,261000.0,22726.55,4.1,20.0,Москва,evgeniy_novikov@yandex.ru,89332892271,3.9,,2.0,MBA,5.0,16.0
EMP08613,Semenova Tatyana,Female,1992-03-14,2016-09-24 14:02:20.244902,Юридический,Manager,341000.0,32809.59,9.7,46.0,Хабаровск,tatyana.semenova@yandex.ru,+79687216516,3.8,,1.0,Магистр,3.0,13.0
EMP02982,Mikhailov Sergey,Male,1996-06-10,2015-07-20 14:02:19.270662,Логистика,Director,,80099.76,10.9,17.0,Москва,mikhailov760@yandex.ru,89492595424,5.0,2016-07-19 14:02:19.270662,14.0,,2.0,50.0
EMP00851,Egorov Vladimir,Male,1974-08-05,2021-07-26 14:02:18.500941,Продажи,Lead,175000.0,20659.47,5.0,13.0,Уфа,egorov.vladimir@yandex.ru,8 (988) 831-45-23,,2024-07-25 14:02:18.500941,13.0,Магистр,4.0,12.0
EMP00437,Semenova Evgeniya,Female,1989-06-17,2021-07-23 14:02:18.386295,Продажи,Senior,162000.0,10450.7,4.9,17.0,Красноярск,semenova_evgeniya@yandex.ru,89899486648,3.3,,24.0,MBA,3.0,0.0
EMP09160,Tarasev Mikhail,Male,1975-09-26,2013-10-08 14:02:20.275269,IT,Manager,428000.0,50266.05,12.8,49.0,Новосибирск,tarasev591@yandex.ru,+79749704909,4.0,2018-10-08 14:02:20.275269,2.0,Кандидат наук,,
EMP05449,Belyaev Evgeniy,Male,1989-07-09,2025-10-31 14:02:19.894226,Маркетинг,Junior,44000.0,2083.76,0.6,0.0,Москва,evgeniy.belyaev@yandex.ru,+79369773601,,,0.0,Бакалавр,2.0,
EMP08066,Volkova Irina,Female,1979-05-13,2024-05-10 14:02:20.202847,IT,Middle,101000.0,,2.1,1.0,,volkova430@yandex.ru,,3.4,,7.0,Магистр,,0.0
EMP04799,Zakharova Aleksandra,Female,1983-03-12,2025-03-31 14:02:19.766941,Производство,Junior,57000.0,3675.33,1.3,4.0,Москва,aleksandra891@yandex.ru,+7 (992) 686-21-66,,,7.0,Кандидат наук,1.0,0.0
EMP09951,Alekseev Petr,,2004-12-05,2026-01-07 14:02:20.320212,Маркетинг,,75000.0,4643.88,0.5,0.0,Москва,petr.alekseev@yandex.ru,8 (919) 886-81-17,3.5,,23.0,Бакалавр,1.0,
EMP09057,Kozlov Petr,Male,2006-04-24,2025-10-19 14:02:20.269524,IT,Junior,46000.0,3343.15,0.7,11.0,Москва,petr270@yandex.ru,89866930539,3.3,,23.0,Среднее,0.0,0.0
EMP04326,Nikitina Alina,Female,1989-02-03,2023-04-30 14:02:19.720914,Производство,Middle,,5576.95,3.2,,Москва,nikitina755@yandex.ru,+7 (987) 514-16-34,3.1,,23.0,Магистр,2.0,0.0
EMP01809,Kuznetsova Vera,Female,1982-04-23,2018-03-30 14:02:18.814653,Логистика,Lead,201000.0,23080.02,8.2,27.0,Санкт-Петербург,kuznetsova_vera@yandex.ru,+7 (961) 147-38-75,4.3,,17.0,Бакалавр,3.0,22.0
EMP03056,Alekseev Roman,Male,1980-04-16,2023-07-19 14:02:19.321350,Продажи,Middle,109000.0,4792.04,3.0,13.0,Тюмень,roman.alekseev@yandex.ru,,2.9,,18.0,Кандидат наук,2.0,0.0
EMP01617,Orlova Kseniya,,1978-01-14,2019-12-04 14:02:18.724085,Продажи,Lead,212000.0,16332.76,6.6,32.0,Саратов,kseniya455@yandex.ru,89215727009,3.4,2025-12-03 14:02:18.724085,27.0,MBA,5.0,
EMP04122,Zakharov Evgeniy,Male,1987-11-13,2023-04-12 14:02:19.688923,Продажи,Senior,123000.0,10003.01,3.3,18.0,Краснодар,evgeniy.zakharov@yandex.ru,8 (981) 373-43-32,3.6,,26.0,Бакалавр,2.0,0.0
EMP06994,Smirnov Oleg,Male,2002-08-16,2025-09-02 14:02:20.079602,,Junior,37000.0,1185.46,0.9,0.0,Москва,smirnov_oleg@yandex.ru,+79412005887,,,10.0,Бакалавр,0.0,
EMP05668,Ivanova Anna,Female,1972-06-09,2019-08-20 14:02:19.920442,Производство,Senior,180000.0,,6.9,28.0,Новосибирск,ivanova421@yandex.ru,,3.8,2022-08-19 14:02:19.920442,1.0,MBA,5.0,0.0
EMP04527,Volkova Lyudmila,Female,1972-01-21,2018-07-16 14:02:19.740900,HR,Lead,,21976.29,8.0,21.0,Москва,volkova_lyudmila@yandex.ru,8 (960) 916-21-10,4.0,2024-07-15 14:02:19.740900,28.0,,4.0,39.0
EMP09408,Alekseeva Svetlana,Female,1975-05-03,2022-05-19 14:02:20.289351,R&D,Senior,163000.0,18263.58,4.1,11.0,Казань,alekseeva.svetlana@yandex.ru,+79494752135,3.9,2024-05-18 14:02:20.289351,2.0,MBA,3.0,0.0
EMP06867,Zakharov Sergey,Male,1997-11-19,2016-01-29 14:02:20.067551,IT,Junior,48000.0,3212.24,10.4,40.0,Челябинск,szakharov@yandex.ru,89013687210,3.3,2021-01-28 14:02:20.067551,12.0,Бакалавр,0.0,
EMP01018,Nikolaeva Ekaterina,Female,1966-02-12,2013-03-30 14:02:18.563205,IT,Manager,409000.0,52965.02,13.2,43.0,Казань,ekaterina.nikolaeva@yandex.ru,+7 (998) 341-84-33,4.2,2019-03-30 14:02:18.563205,29.0,Магистр,1.0,11.0
EMP03648,Fedorova Aleksandra,Female,1978-07-16,2019-05-28 14:02:19.601215,Продажи,Lead,226000.0,22663.96,7.1,18.0,Казань,aleksandra267@yandex.ru,+7 (934) 971-46-54,3.7,2020-05-27 14:02:19.601215,4.0,Магистр,5.0,5.0
EMP05194,Popov Sergey,,1983-06-08,2013-10-11 14:02:19.842484,Продажи,Manager,369000.0,39011.7,12.8,,Уфа,sergey_popov@yandex.ru,+7 (966) 747-66-89,4.2,2023-10-11 14:02:19.842484,6.0,MBA,5.0,34.0
EMP02628,Lebedev Petr,Male,1971-04-23,2018-08-12 14:02:19.148603,IT,Lead,,20436.29,7.9,36.0,Нижний Новгород,plebedev@yandex.ru,8 (985) 899-61-81,3.6,2021-08-11 14:02:19.148603,33.0,Кандидат наук,2.0,42.0
EMP01220,Volkov Dmitry,Male,1971-12-15,2014-11-25 14:02:18.583589,Продажи,Director,497000.0,67218.25,11.6,31.0,Омск,dvolkov@yandex.ru,+79649180451,4.5,,19.0,MBA,4.0,42.0
EMP07263,Vasilieva Aleksandra,Female,1985-02-04,2020-08-15 14:02:20.123960,IT,Senior,206000.0,13063.47,5.8,23.0,Ростов-на-Дону,vasilievaa@yandex.ru,+79324365631,3.5,2023-08-15 14:02:20.123960,28.0,Магистр,3.0,0.0
EMP00445,Smirnov Ivan,Male,1998-12-24,2023-06-21 14:02:18.392517,IT,Middle,93000.0,7382.84,3.0,10.0,Новосибирск,smirnov.ivan@yandex.ru,+79193037439,3.4,2026-06-20 14:02:18.392517,15.0,Бакалавр,2.0,
EMP01424,Ivanova Aleksandra,Female,1976-10-12,2020-01-16 14:02:18.645959,Продажи,Lead,187000.0,18831.29,6.5,30.0,Екатеринбург,,89711598169,4.2,,14.0,Бакалавр,5.0,14.0
EMP01148,Popov Grigoriy,Male,1992-11-11,2012-03-05 14:02:18.576790,IT,Junior,55000.0,6147.46,14.4,,Екатеринбург,gpopov@yandex.ru,89989278963,4.0,2021-03-05 14:02:18.576790,0.0,Бакалавр,0.0,0.0
EMP04565,Nikitina Maria,Female,2001-01-12,2023-05-15 14:02:19.744402,Финансы,Middle,80000.0,5449.58,3.2,16.0,Саратов,nikitina.maria@yandex.ru,+79679670654,,2024-05-14 14:02:19.744402,18.0,Магистр,,0.0
EMP09155,Popova Nadezhda,Female,1978-10-20,2019-08-22 14:02:20.274956,R&D,Lead,226000.0,13931.08,6.8,36.0,Омск,nadezhda235@yandex.ru,,3.4,,17.0,Магистр,2.0,21.0
EMP01226,Petrova Viktoriya,Female,1983-09-01,2012-04-14 14:02:18.584146,HR,Manager,228000.0,25775.81,14.2,52.0,Краснодар,petrova981@yandex.ru,8 (979) 366-28-61,4.8,2024-04-14 14:02:18.584146,2.0,,1.0,24.0
EMP06932,Kozlov Vladimir,Male,1982-07-28,2025-06-13 14:02:20.073760,Производство,Junior,44000.0,2727.63,1.1,6.0,Москва,,8 (905) 299-43-25,,,8.0,Магистр,0.0,0.0
EMP06912,Lebedev Mikhail,Male,1970-08-14,2016-10-05 14:02:20.071781,,Manager,439000.0,54103.51,9.8,32.0,Москва,lebedevm@yandex.ru,8 (911) 421-72-46,4.6,2018-10-05 14:02:20.071781,0.0,Магистр,,35.0
EMP04825,Makarova Elena,Female,1971-05-12,2013-06-16 14:02:19.769563,Продажи,Manager,510000.0,72344.1,13.0,49.0,Москва,makarova.elena@yandex.ru,,4.9,,3.0,MBA,1.0,38.0
